timestampLog,pid,condition_id,run_id,timestampConditionStart,timestampCollision,timestampClick,mouseIsInsideElement,targetX,targetY,targetWidth,targetHeight,cursorX,cursorY
1614366993778,18,2,1,1614366993778,1614366993605,1614366993776,false,739,364,100px,100px,836.094453300079,113.55767409633756
1614366993862,18,2,1,1614366993778,1614366993605,1614366993776,false,739,365,100px,100px,836,112
1614366993922,18,2,1,1614366993778,1614366993605,1614366993776,false,739,367,100px,100px,836,110
1614366993929,18,2,1,1614366993778,1614366993605,1614366993776,false,739,369,100px,100px,836,108
1614366993940,18,2,1,1614366993778,1614366993605,1614366993776,false,740,371,100px,100px,835,106
1614366993955,18,2,1,1614366993778,1614366993605,1614366993776,false,741,374,100px,100px,834,103
1614366993962,18,2,1,1614366993778,1614366993605,1614366993776,false,742,376,100px,100px,833,101
1614366993974,18,2,1,1614366993778,1614366993605,1614366993776,false,742,378,100px,100px,833,99
1614366993988,18,2,1,1614366993778,1614366993605,1614366993776,false,743,378,100px,100px,832,99
1614366993997,18,2,1,1614366993778,1614366993605,1614366993776,false,743,379,100px,100px,832,98
1614366994007,18,2,1,1614366993778,1614366993605,1614366993776,false,743,380,100px,100px,832,97
1614366994055,18,2,1,1614366993778,1614366993605,1614366993776,false,743,381,100px,100px,832,96
1614366994075,18,2,1,1614366993778,1614366993605,1614366993776,false,740,381,100px,100px,835,96
1614366994091,18,2,1,1614366993778,1614366993605,1614366993776,false,738,379,100px,100px,837,98
1614366994098,18,2,1,1614366993778,1614366993605,1614366993776,false,734,373,100px,100px,841,104
1614366994109,18,2,1,1614366993778,1614366993605,1614366993776,false,730,363,100px,100px,845,114
1614366994123,18,2,1,1614366993778,1614366993605,1614366993776,false,728,345,100px,100px,847,132
1614366994131,18,2,1,1614366993778,1614366993605,1614366993776,false,728,312,100px,100px,847,165
1614366994143,18,2,1,1614366993778,1614366993605,1614366993776,false,730,280,100px,100px,845,197
1614366994154,18,2,1,1614366993778,1614366993605,1614366993776,false,732,261,100px,100px,843,216
1614366994165,18,2,1,1614366993778,1614366993605,1614366993776,false,735,225,100px,100px,840,252
1614366994176,18,2,1,1614366993778,1614366993605,1614366993776,false,736,209,100px,100px,839,268
1614366994189,18,2,1,1614366993778,1614366993605,1614366993776,false,736,200,100px,100px,839,277
