timestampLog,pid,condition_id,run_id,timestampConditionStart,timestampCollision,timestampClick,mouseIsInsideElement,targetX,targetY,targetWidth,targetHeight,cursorX,cursorY
1611072385379,1,1,1,1611072385379,1611072384926,1611072385376,false,439,484,100px,100px,755.8923361109951,402.21452147779024
1611072385574,1,1,1,1611072385379,1611072384926,1611072385376,false,439,483,100px,100px,755,403
1611072385592,1,1,1,1611072385379,1611072384926,1611072385376,false,439,482,100px,100px,755,404
1611072385604,1,1,1,1611072385379,1611072384926,1611072385376,false,439,481,100px,100px,755,405
1611072385612,1,1,1,1611072385379,1611072384926,1611072385376,false,439,480,100px,100px,755,406
1611072385622,1,1,1,1611072385379,1611072384926,1611072385376,false,439,479,100px,100px,754,407
1611072385632,1,1,1,1611072385379,1611072384926,1611072385376,false,439,478,100px,100px,753,408
1611072385643,1,1,1,1611072385379,1611072384926,1611072385376,false,439,477,100px,100px,752,410
1611072385655,1,1,1,1611072385379,1611072384926,1611072385376,false,440,475,100px,100px,750,413
1611072385663,1,1,1,1611072385379,1611072384926,1611072385376,false,441,473,100px,100px,747,416
1611072385673,1,1,1,1611072385379,1611072384926,1611072385376,false,443,471,100px,100px,742,419
1611072385683,1,1,1,1611072385379,1611072384926,1611072385376,false,448,467,100px,100px,731,426
1611072385693,1,1,1,1611072385379,1611072384926,1611072385376,false,451,465,100px,100px,724,430
1611072385705,1,1,1,1611072385379,1611072384926,1611072385376,false,458,461,100px,100px,710,438
1611072385713,1,1,1,1611072385379,1611072384926,1611072385376,false,463,458,100px,100px,700,444
1611072385723,1,1,1,1611072385379,1611072384926,1611072385376,false,469,454,100px,100px,687,451
1611072385733,1,1,1,1611072385379,1611072384926,1611072385376,false,473,451,100px,100px,678,456
1611072385743,1,1,1,1611072385379,1611072384926,1611072385376,false,478,448,100px,100px,668,462
1611072385756,1,1,1,1611072385379,1611072384926,1611072385376,false,485,445,100px,100px,653,468
1611072385765,1,1,1,1611072385379,1611072384926,1611072385376,false,489,443,100px,100px,645,471
1611072385775,1,1,1,1611072385379,1611072384926,1611072385376,false,495,442,100px,100px,632,473
1611072385785,1,1,1,1611072385379,1611072384926,1611072385376,false,501,441,100px,100px,620,475
1611072385795,1,1,1,1611072385379,1611072384926,1611072385376,false,507,440,100px,100px,608,477
1611072385806,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,602,477
1611072385815,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,591,477
1611072385825,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,584,477
1611072385835,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,569,477
1611072385847,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,561,477
1611072385856,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,550,477
1611072385863,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,543,477
1611072385872,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,537,477
1611072385883,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,535,477
1611072385893,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,533,477
1611072385935,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,533,478
1611072385955,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,534,478
1611072385973,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,535,478
1611072385994,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,535,477
1611072386005,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,536,476
1611072386023,1,1,1,1611072385379,1611072385806,1611072385376,true,507,440,100px,100px,536,475
1611072386047,1,1,1,1611072385379,1611072385806,1611072386047,true,507,440,100px,100px,536,475
1611072386049,1,1,2,1611072386049,1611072385806,1611072386047,false,491,404,100px,100px,473.6264927546722,742.4442802201418
