timestampLog,pid,condition_id,run_id,timestampConditionStart,timestampCollision,timestampClick,mouseIsInsideElement,targetX,targetY,targetWidth,targetHeight,cursorX,cursorY
1611659105558,23,2,1,1611659105558,1611659105375,1611659105557,false,799,623,100px,100px,896.094453300079,372.55767409633756
1611659105630,23,2,1,1611659105558,1611659105375,1611659105557,false,797,623,100px,100px,898,372
1611659105642,23,2,1,1611659105558,1611659105375,1611659105557,false,793,624,100px,100px,902,371
1611659105652,23,2,1,1611659105558,1611659105375,1611659105557,false,790,626,100px,100px,905,369
1611659105663,23,2,1,1611659105558,1611659105375,1611659105557,false,788,626,100px,100px,907,369
1611659105677,23,2,1,1611659105558,1611659105375,1611659105557,false,787,627,100px,100px,908,368
1611659105686,23,2,1,1611659105558,1611659105375,1611659105557,false,785,628,100px,100px,910,367
1611659105697,23,2,1,1611659105558,1611659105375,1611659105557,false,783,629,100px,100px,912,366
1611659105721,23,2,1,1611659105558,1611659105375,1611659105557,false,783,630,100px,100px,912,365
1611659105855,23,2,1,1611659105558,1611659105375,1611659105557,false,782,630,100px,100px,913,365
1611659105866,23,2,1,1611659105558,1611659105375,1611659105557,false,781,630,100px,100px,914,365
1611659105878,23,2,1,1611659105558,1611659105375,1611659105557,false,779,630,100px,100px,916,365
1611659105895,23,2,1,1611659105558,1611659105375,1611659105557,false,774,629,100px,100px,921,366
1611659105899,23,2,1,1611659105558,1611659105375,1611659105557,false,767,625,100px,100px,928,370
1611659105911,23,2,1,1611659105558,1611659105375,1611659105557,false,762,621,100px,100px,933,374
1611659105929,23,2,1,1611659105558,1611659105375,1611659105557,false,755,614,100px,100px,940,381
1611659105934,23,2,1,1611659105558,1611659105375,1611659105557,false,753,611,100px,100px,942,384
1611659105946,23,2,1,1611659105558,1611659105375,1611659105557,false,750,603,100px,100px,945,392
1611659105960,23,2,1,1611659105558,1611659105375,1611659105557,false,749,591,100px,100px,946,404
1611659105969,23,2,1,1611659105558,1611659105375,1611659105557,false,751,580,100px,100px,944,415
1611659105980,23,2,1,1611659105558,1611659105375,1611659105557,false,759,564,100px,100px,936,431
1611659105994,23,2,1,1611659105558,1611659105375,1611659105557,false,765,555,100px,100px,930,440
1611659106002,23,2,1,1611659105558,1611659105375,1611659105557,false,791,519,100px,100px,904,476
1611659106013,23,2,1,1611659105558,1611659105375,1611659105557,false,813,487,100px,100px,882,508
1611659106030,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,860,543
1611659106036,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,849,564
1611659106047,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,847,570
1611659106060,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,846,574
1611659106069,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,846,575
1611659106095,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,848,575
1611659106104,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,849,575
1611659106114,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,852,573
1611659106127,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,855,570
1611659106135,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,858,566
1611659106148,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,861,565
1611659106160,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,864,563
1611659106172,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,865,561
1611659106182,23,2,1,1611659105558,1611659106030,1611659105557,true,813,487,100px,100px,866,561
1611659106354,23,2,1,1611659105558,1611659106030,1611659106354,true,813,487,100px,100px,866,561
