timestampLog,pid,condition_id,run_id,timestampConditionStart,timestampCollision,timestampClick,mouseIsInsideElement,targetX,targetY,targetWidth,targetHeight,cursorX,cursorY
1615555154387,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,493.5995080187496,294.5938895142489
1615555154533,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,492,295
1615555154550,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,491,297
1615555154566,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,489,299
1615555154583,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,486,301
1615555154600,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,482,303
1615555154616,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,479,304
1615555154632,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,475,307
1615555154649,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,469,311
1615555154666,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,461,318
1615555154682,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,446,335
1615555154700,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,418,364
1615555154716,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,397,388
1615555154733,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,377,412
1615555154749,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,366,430
1615555154766,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,363,448
1615555154783,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,363,456
1615555154800,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,366,459
1615555154816,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,367,460
1615555154849,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,367,461
1615555154866,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,367,462
1615555154882,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,367,464
1615555154899,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,366,473
1615555154915,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,364,480
1615555154932,1,6,1,1615555154387,1615555154150,1615555154387,false,219,494,150px,50px,362,489
1615555154949,1,6,1,1615555154387,1615555154948,1615555154387,true,219,494,150px,50px,359,499
1615555154966,1,6,1,1615555154387,1615555154948,1615555154387,true,219,494,150px,50px,353,508
1615555154982,1,6,1,1615555154387,1615555154948,1615555154387,true,219,494,150px,50px,347,518
1615555154999,1,6,1,1615555154387,1615555154948,1615555154387,true,219,494,150px,50px,344,521
1615555155016,1,6,1,1615555154387,1615555154948,1615555154387,true,219,494,150px,50px,342,522
1615555155032,1,6,1,1615555154387,1615555154948,1615555154387,true,219,494,150px,50px,340,523
1615555155203,1,6,1,1615555154387,1615555154948,1615555155203,true,219,494,150px,50px,340,523
1615555155203,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,964,718.9999999999999
1615555155315,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,974,717
1615555155332,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,981,711
1615555155349,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,982,707
1615555155366,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,982,703
1615555155383,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,982,698
1615555155399,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,982,696
1615555155416,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,982,694
1615555155432,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,982,693
1615555155482,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,985,693
1615555155499,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,990,693
1615555155515,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,990,697
1615555155532,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,990,706
1615555155549,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,990,716
1615555155565,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,990,729
1615555155582,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,988,739
1615555155599,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,978,740
1615555155615,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,960,740
1615555155632,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,938,740
1615555155648,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,924,740
1615555155665,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,912,738
1615555155682,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,881,726
1615555155698,1,6,2,1615555155203,1615555154948,1615555155203,false,594,699,150px,50px,847,712
