timestampLog,pid,condition_id,run_id,timestampConditionStart,timestampCollision,timestampClick,mouseIsInsideElement,targetX,targetY,targetWidth,targetHeight,cursorX,cursorY
1615202946288,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,691.3355756877419,402.29490168751573
1615202946471,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,692,402
1615202946480,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,693,402
1615202946503,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,693,400
1615202946514,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,693,398
1615202946573,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,691,405
1615202946581,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,686,418
1615202946593,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,678,437
1615202946604,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,669,455
1615202946620,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,655,476
1615202946626,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,649,486
1615202946638,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,626,511
1615202946654,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,608,529
1615202946660,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,581,554
1615202946672,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,554,579
1615202946687,0,5,1,1615202946288,1615202946071,1615202946287,false,470,600,100px,100px,540,591
1615202946694,0,5,1,1615202946288,1615202946694,1615202946287,true,470,600,100px,100px,528,606
1615202946705,0,5,1,1615202946288,1615202946694,1615202946287,true,470,600,100px,100px,519,616
1615202946722,0,5,1,1615202946288,1615202946694,1615202946287,true,470,600,100px,100px,514,625
1615202946728,0,5,1,1615202946288,1615202946694,1615202946287,true,470,600,100px,100px,512,629
1615202946739,0,5,1,1615202946288,1615202946694,1615202946287,true,470,600,100px,100px,510,632
1615202946761,0,5,1,1615202946288,1615202946694,1615202946287,true,470,600,100px,100px,510,633
1615202946789,0,5,1,1615202946288,1615202946694,1615202946287,true,470,600,100px,100px,510,634
1615202946799,0,5,1,1615202946288,1615202946694,1615202946287,true,470,600,100px,100px,510,635
1615202946810,0,5,1,1615202946288,1615202946694,1615202946287,true,470,600,100px,100px,510,638
1615202946821,0,5,1,1615202946288,1615202946694,1615202946287,true,470,600,100px,100px,510,639
1615202946840,0,5,1,1615202946288,1615202946694,1615202946287,true,470,600,100px,100px,510,640
1615202946890,0,5,1,1615202946288,1615202946694,1615202946890,true,470,600,100px,100px,510,640
1615202946891,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,889.7112717665126,329.242128958776
1615202946923,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,889,330
1615202946999,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,890,330
1615202947010,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,891,328
1615202947021,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,892,326
1615202947032,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,895,326
1615202947099,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,895,324
1615202947156,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,893,328
1615202947170,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,893,329
1615202947178,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,884,338
1615202947189,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,869,351
1615202947204,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,851,364
1615202947211,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,816,383
1615202947223,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,799,390
1615202947238,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,751,405
1615202947245,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,724,414
1615202947256,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,703,423
1615202947271,0,5,2,1615202946891,1615202946694,1615202946890,false,596,452,100px,100px,683,432
