timestampLog,pid,condition_id,run_id,timestampConditionStart,timestampCollision,timestampClick,mouseIsInsideElement,targetX,targetY,targetWidth,targetHeight,cursorX,cursorY
1615561206788,12,2,1,1615561206788,1615561206296,1615560918972,false,114,385,150px,50px,426.7050983124842,581.335575687742
1615561207177,12,2,1,1615561206788,1615561206296,1615560918972,false,115,384,150px,50px,424,583
1615561207196,12,2,1,1615561206788,1615561206296,1615560918972,false,118,387,150px,50px,418,577
1615561207212,12,2,1,1615561206788,1615561206296,1615560918972,false,119,388,150px,50px,416,575
1615561207229,12,2,1,1615561206788,1615561206296,1615560918972,false,123,391,150px,50px,408,569
1615561207246,12,2,1,1615561206788,1615561206296,1615560918972,false,125,392,150px,50px,404,567
1615561207263,12,2,1,1615561206788,1615561206296,1615560918972,false,127,394,150px,50px,400,563
1615561207279,12,2,1,1615561206788,1615561206296,1615560918972,false,130,396,150px,50px,394,559
1615561207295,12,2,1,1615561206788,1615561206296,1615560918972,false,135,399,150px,50px,384,553
1615561207313,12,2,1,1615561206788,1615561206296,1615560918972,false,141,404,150px,50px,372,543
1615561207330,12,2,1,1615561206788,1615561206296,1615560918972,false,145,407,150px,50px,364,537
1615561207346,12,2,1,1615561206788,1615561206296,1615560918972,false,147,409,150px,50px,360,533
1615561207362,12,2,1,1615561206788,1615561206296,1615560918972,false,148,410,150px,50px,358,531
1615561207379,12,2,1,1615561206788,1615561206296,1615560918972,false,149,411,150px,50px,356,529
1615561207395,12,2,1,1615561206788,1615561206296,1615560918972,false,151,413,150px,50px,352,525
1615561207412,12,2,1,1615561206788,1615561206296,1615560918972,false,155,416,150px,50px,344,519
1615561207429,12,2,1,1615561206788,1615561206296,1615560918972,false,158,419,150px,50px,338,513
1615561207446,12,2,1,1615561206788,1615561206296,1615560918972,false,163,423,150px,50px,328,505
1615561207462,12,2,1,1615561206788,1615561206296,1615560918972,false,166,426,150px,50px,322,499
1615561207479,12,2,1,1615561206788,1615561206296,1615560918972,false,170,429,150px,50px,314,493
1615561207496,12,2,1,1615561206788,1615561206296,1615560918972,false,173,431,150px,50px,308,489
1615561207512,12,2,1,1615561206788,1615561206296,1615560918972,false,176,432,150px,50px,302,487
1615561207529,12,2,1,1615561206788,1615561206296,1615560918972,false,179,433,150px,50px,296,485
1615561207545,12,2,1,1615561206788,1615561206296,1615560918972,false,180,433,150px,50px,294,485
1615561207562,12,2,1,1615561206788,1615561206296,1615560918972,false,181,433,150px,50px,292,485
1615561207579,12,2,1,1615561206788,1615561206296,1615560918972,false,182,433,150px,50px,290,485
1615561207612,12,2,1,1615561206788,1615561206296,1615560918972,false,184,434,150px,50px,286,483
1615561207867,12,2,1,1615561206788,1615561206296,1615560918972,true,184,434,150px,50px,286,483
1615561207868,12,2,2,1615561207868,1615561206296,1615560918972,false,715,297,150px,50px,952.757871041224,565.7112717665125
1615561208063,12,2,2,1615561207868,1615561206296,1615560918972,false,714,297,150px,50px,954,565
1615561208079,12,2,2,1615561207868,1615561206296,1615560918972,false,711,297,150px,50px,960,565
1615561208096,12,2,2,1615561207868,1615561206296,1615560918972,false,709,297,150px,50px,964,565
1615561208112,12,2,2,1615561207868,1615561206296,1615560918972,false,705,297,150px,50px,972,565
1615561208129,12,2,2,1615561207868,1615561206296,1615560918972,false,702,297,150px,50px,978,565
1615561208146,12,2,2,1615561207868,1615561206296,1615560918972,false,698,297,150px,50px,986,565
1615561208163,12,2,2,1615561207868,1615561206296,1615560918972,false,698,297,150px,50px,990,565
1615561208179,12,2,2,1615561207868,1615561206296,1615560918972,false,698,297,150px,50px,990,565
1615561208195,12,2,2,1615561207868,1615561206296,1615560918972,false,698,298,150px,50px,990,563
1615561208211,12,2,2,1615561207868,1615561206296,1615560918972,false,698,300,150px,50px,990,559
1615561208230,12,2,2,1615561207868,1615561206296,1615560918972,false,698,305,150px,50px,990,549
1615561208245,12,2,2,1615561207868,1615561206296,1615560918972,false,698,310,150px,50px,990,539
1615561208263,12,2,2,1615561207868,1615561206296,1615560918972,false,698,316,150px,50px,990,527
1615561208280,12,2,2,1615561207868,1615561206296,1615560918972,false,698,321,150px,50px,990,517
1615561208295,12,2,2,1615561207868,1615561206296,1615560918972,false,698,323,150px,50px,990,513
1615561208311,12,2,2,1615561207868,1615561206296,1615560918972,false,698,325,150px,50px,990,509
1615561208328,12,2,2,1615561207868,1615561206296,1615560918972,false,698,327,150px,50px,990,505
1615561208345,12,2,2,1615561207868,1615561206296,1615560918972,false,699,328,150px,50px,988,503
1615561208363,12,2,2,1615561207868,1615561206296,1615560918972,false,706,333,150px,50px,974,493
1615561208380,12,2,2,1615561207868,1615561206296,1615560918972,false,716,337,150px,50px,954,485
1615561208395,12,2,2,1615561207868,1615561206296,1615560918972,false,729,341,150px,50px,928,477
1615561208412,12,2,2,1615561207868,1615561206296,1615560918972,false,743,345,150px,50px,900,469
1615561208429,12,2,2,1615561207868,1615561206296,1615560918972,false,757,350,150px,50px,872,459
1615561208446,12,2,2,1615561207868,1615561206296,1615560918972,false,764,353,150px,50px,858,453
1615561208463,12,2,2,1615561207868,1615561206296,1615560918972,false,767,354,150px,50px,852,451
1615561208586,12,2,2,1615561207868,1615561206296,1615560918972,false,768,355,150px,50px,850,449
1615561208597,12,2,2,1615561207868,1615561206296,1615560918972,false,769,356,150px,50px,848,447
1615561208613,12,2,2,1615561207868,1615561206296,1615560918972,false,769,358,150px,50px,848,443
1615561208629,12,2,2,1615561207868,1615561206296,1615560918972,false,770,363,150px,50px,846,433
1615561208646,12,2,2,1615561207868,1615561206296,1615560918972,false,770,366,150px,50px,846,427
1615561208662,12,2,2,1615561207868,1615561206296,1615560918972,false,770,370,150px,50px,846,419
1615561208679,12,2,2,1615561207868,1615561208679,1615560918972,true,770,370,150px,50px,846,415
1615561208696,12,2,2,1615561207868,1615561208679,1615560918972,true,770,370,150px,50px,846,413
1615561208884,12,2,2,1615561207868,1615561208679,1615560918972,true,770,370,150px,50px,846,413
1615561208885,12,2,3,1615561208885,1615561208679,1615560918972,false,737,433,150px,50px,714.2949016875157,167.68304511145396
1615561209215,12,2,3,1615561208885,1615561208679,1615560918972,false,736,434,150px,50px,716,165
1615561209230,12,2,3,1615561208885,1615561208679,1615560918972,false,731,429,150px,50px,726,175
1615561209246,12,2,3,1615561208885,1615561208679,1615560918972,false,728,425,150px,50px,732,183
1615561209262,12,2,3,1615561208885,1615561208679,1615560918972,false,725,419,150px,50px,738,195
1615561209279,12,2,3,1615561208885,1615561208679,1615560918972,false,722,411,150px,50px,744,211
1615561209296,12,2,3,1615561208885,1615561208679,1615560918972,false,720,404,150px,50px,748,225
1615561209312,12,2,3,1615561208885,1615561208679,1615560918972,false,717,397,150px,50px,754,239
1615561209329,12,2,3,1615561208885,1615561208679,1615560918972,false,714,391,150px,50px,760,251
1615561209344,12,2,3,1615561208885,1615561208679,1615560918972,false,711,385,150px,50px,766,263
1615561209361,12,2,3,1615561208885,1615561208679,1615560918972,false,708,378,150px,50px,772,277
1615561209378,12,2,3,1615561208885,1615561208679,1615560918972,false,705,372,150px,50px,778,289
1615561209396,12,2,3,1615561208885,1615561208679,1615560918972,false,702,367,150px,50px,784,299
1615561209411,12,2,3,1615561208885,1615561208679,1615560918972,false,700,363,150px,50px,788,307
1615561209429,12,2,3,1615561208885,1615561208679,1615560918972,false,698,361,150px,50px,792,311
1615561209445,12,2,3,1615561208885,1615561208679,1615560918972,false,697,359,150px,50px,794,315
1615561209561,12,2,3,1615561208885,1615561208679,1615560918972,false,697,357,150px,50px,794,319
1615561209579,12,2,3,1615561208885,1615561208679,1615560918972,false,697,354,150px,50px,794,325
1615561209595,12,2,3,1615561208885,1615561208679,1615560918972,false,697,351,150px,50px,794,331
1615561209613,12,2,3,1615561208885,1615561208679,1615560918972,false,697,349,150px,50px,794,335
1615561209628,12,2,3,1615561208885,1615561208679,1615560918972,false,697,347,150px,50px,794,339
1615561209853,12,2,3,1615561208885,1615561208679,1615560918972,false,697,347,150px,50px,794,339
1615561210072,12,2,3,1615561208885,1615561208679,1615560918972,false,697,346,150px,50px,794,341
1615561210079,12,2,3,1615561208885,1615561208679,1615560918972,false,697,345,150px,50px,794,343
1615561210095,12,2,3,1615561208885,1615561210095,1615560918972,true,697,345,150px,50px,794,349
1615561210112,12,2,3,1615561208885,1615561210095,1615560918972,true,697,345,150px,50px,794,353
1615561210129,12,2,3,1615561208885,1615561210095,1615560918972,true,697,345,150px,50px,794,357
1615561210296,12,2,3,1615561208885,1615561210095,1615560918972,true,697,345,150px,50px,794,357
1615561210297,12,2,4,1615561210297,1615561210095,1615560918972,false,94,367,150px,50px,455.08871788279896,314.42343132009967
1615561210671,12,2,4,1615561210297,1615561210095,1615560918972,false,95,366,150px,50px,453,316
1615561210678,12,2,4,1615561210297,1615561210095,1615560918972,false,97,365,150px,50px,449,318
1615561210695,12,2,4,1615561210297,1615561210095,1615560918972,false,104,364,150px,50px,435,320
1615561210712,12,2,4,1615561210297,1615561210095,1615560918972,false,116,362,150px,50px,411,324
1615561210728,12,2,4,1615561210297,1615561210095,1615560918972,false,125,361,150px,50px,393,326
1615561210744,12,2,4,1615561210297,1615561210095,1615560918972,false,132,359,150px,50px,379,330
1615561210761,12,2,4,1615561210297,1615561210095,1615560918972,false,136,356,150px,50px,371,336
1615561210778,12,2,4,1615561210297,1615561210095,1615560918972,false,140,354,150px,50px,363,340
1615561210795,12,2,4,1615561210297,1615561210095,1615560918972,false,142,352,150px,50px,359,344
1615561210811,12,2,4,1615561210297,1615561210095,1615560918972,false,145,351,150px,50px,353,346
1615561210829,12,2,4,1615561210297,1615561210095,1615560918972,false,148,349,150px,50px,347,350
