timestampLog,pid,condition_id,run_id,timestampConditionStart,timestampCollision,timestampClick,mouseIsInsideElement,targetX,targetY,targetWidth,targetHeight,cursorX,cursorY
1615552408679,0,1,1,1615552408679,1615552408576,1615552352258,false,45,171,150px,50px,319.59950801874953,410.4061104857511
1615552408711,0,1,1,1615552408679,1615552408576,1615552352258,false,45,171,150px,50px,318,410
1615552408761,0,1,1,1615552408679,1615552408576,1615552352258,false,45,171,150px,50px,318,409
1615552408861,0,1,1,1615552408679,1615552408576,1615552352258,false,45,171,150px,50px,317,409
1615552408934,0,1,1,1615552408679,1615552408576,1615552352258,false,45,171,150px,50px,317,408
1615552408978,0,1,1,1615552408679,1615552408576,1615552352258,false,45,171,150px,50px,316,406
1615552408995,0,1,1,1615552408679,1615552408576,1615552352258,false,45,172,150px,50px,315,402
1615552409012,0,1,1,1615552408679,1615552408576,1615552352258,false,47,177,150px,50px,307,379
1615552409029,0,1,1,1615552408679,1615552408576,1615552352258,false,49,181,150px,50px,298,362
1615552409045,0,1,1,1615552408679,1615552408576,1615552352258,false,52,187,150px,50px,283,337
1615552409062,0,1,1,1615552408679,1615552408576,1615552352258,false,54,191,150px,50px,274,320
1615552409079,0,1,1,1615552408679,1615552408576,1615552352258,false,58,197,150px,50px,255,293
1615552409095,0,1,1,1615552408679,1615552408576,1615552352258,false,60,199,150px,50px,246,283
1615552409112,0,1,1,1615552408679,1615552408576,1615552352258,false,62,201,150px,50px,238,275
1615552409128,0,1,1,1615552408679,1615552408576,1615552352258,false,67,203,150px,50px,217,264
1615552409145,0,1,1,1615552408679,1615552408576,1615552352258,false,67,203,150px,50px,215,264
1615552409162,0,1,1,1615552408679,1615552408576,1615552352258,false,67,203,150px,50px,214,264
1615552409195,0,1,1,1615552408679,1615552408576,1615552352258,false,68,203,150px,50px,210,264
1615552409212,0,1,1,1615552408679,1615552408576,1615552352258,false,68,203,150px,50px,209,263
1615552409229,0,1,1,1615552408679,1615552408576,1615552352258,false,68,203,150px,50px,208,263
1615552409362,0,1,1,1615552408679,1615552408576,1615552352258,false,68,202,150px,50px,208,266
1615552409379,0,1,1,1615552408679,1615552408576,1615552352258,false,68,201,150px,50px,208,267
1615552409387,0,1,1,1615552408679,1615552408576,1615552352258,false,68,201,150px,50px,208,267
1615552409429,0,1,1,1615552408679,1615552408576,1615552352258,false,68,202,150px,50px,205,263
1615552409446,0,1,1,1615552408679,1615552408576,1615552352258,false,68,202,150px,50px,204,262
1615552409463,0,1,1,1615552408679,1615552408576,1615552352258,false,68,202,150px,50px,204,260
1615552409496,0,1,1,1615552408679,1615552408576,1615552352258,false,68,204,150px,50px,201,252
1615552409513,0,1,1,1615552408679,1615552409513,1615552352258,true,68,204,150px,50px,200,249
1615552409529,0,1,1,1615552408679,1615552409513,1615552352258,true,68,204,150px,50px,196,238
1615552409546,0,1,1,1615552408679,1615552409513,1615552352258,true,68,204,150px,50px,193,232
1615552409562,0,1,1,1615552408679,1615552409513,1615552352258,true,68,204,150px,50px,191,228
1615552409579,0,1,1,1615552408679,1615552409513,1615552352258,true,68,204,150px,50px,189,227
1615552409596,0,1,1,1615552408679,1615552409513,1615552352258,true,68,204,150px,50px,189,226
1615552409611,0,1,1,1615552408679,1615552409513,1615552352258,true,68,204,150px,50px,188,226
1615552409646,0,1,1,1615552408679,1615552409513,1615552352258,true,68,204,150px,50px,188,227
1615552409673,0,1,1,1615552408679,1615552409513,1615552352258,true,68,204,150px,50px,188,227
1615552409674,0,1,2,1615552409674,1615552409513,1615552352258,false,224,611,150px,50px,109.30155740230259,394.59677391798334
1615552409746,0,1,2,1615552409674,1615552409513,1615552352258,false,224,610,150px,50px,109,395
1615552409763,0,1,2,1615552409674,1615552409513,1615552352258,false,223,610,150px,50px,111,395
1615552409780,0,1,2,1615552409674,1615552409513,1615552352258,false,221,609,150px,50px,118,397
1615552409796,0,1,2,1615552409674,1615552409513,1615552352258,false,220,609,150px,50px,119,397
1615552409813,0,1,2,1615552409674,1615552409513,1615552352258,false,216,608,150px,50px,133,400
1615552409829,0,1,2,1615552409674,1615552409513,1615552352258,false,212,607,150px,50px,147,403
1615552409847,0,1,2,1615552409674,1615552409513,1615552352258,false,207,606,150px,50px,165,407
1615552409863,0,1,2,1615552409674,1615552409513,1615552352258,false,205,605,150px,50px,170,408
1615552409897,0,1,2,1615552409674,1615552409513,1615552352258,false,205,605,150px,50px,170,405
1615552409914,0,1,2,1615552409674,1615552409513,1615552352258,false,206,606,150px,50px,166,399
1615552409931,0,1,2,1615552409674,1615552409513,1615552352258,false,206,606,150px,50px,164,399
