timestampLog,pid,condition_id,run_id,timestampConditionStart,timestampCollision,timestampClick,mouseIsInsideElement,targetX,targetY,targetWidth,targetHeight,cursorX,cursorY
1614370351687,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,980.670446337147,608.655572679795
1614370351880,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,980,607
1614370351930,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,981,605
1614370351947,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,984,601
1614370351964,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,985,598
1614370351980,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,986,597
1614370351998,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,588
1614370352014,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,582
1614370352031,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,572
1614370352047,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,561
1614370352064,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,534
1614370352081,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,527
1614370352097,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,521
1614370352114,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,520
1614370352132,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,518
1614370352148,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,518
1614370352165,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,518
1614370352182,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,519
1614370352198,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,990,520
1614370352231,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,988,513
1614370352248,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,984,506
1614370352265,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,962,485
1614370352282,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,952,478
1614370352298,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,936,467
1614370352315,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,928,461
1614370352332,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,917,445
1614370352348,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,912,433
1614370352365,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,907,417
1614370352382,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,906,408
1614370352398,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,905,391
1614370352415,5,0,1,1614370351687,1614370350845,1614370351686,false,838,280,100px,100px,905,385
