timestampLog,pid,condition_id,run_id,timestampConditionStart,timestampCollision,timestampClick,mouseIsInsideElement,targetX,targetY,targetWidth,targetHeight,cursorX,cursorY
1615639594042,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,976.1551563700361,494.61802197522627
1615639594183,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,976,495
1615639594215,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,976,496
1615639594233,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,976,497
1615639594283,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,976,498
1615639594299,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,980,512
1615639594316,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,982,520
1615639594332,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,984,536
1615639594350,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,979,572
1615639594366,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,969,578
1615639594383,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,932,582
1615639594399,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,889,582
1615639594416,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,781,570
1615639594433,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,745,570
1615639594450,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,692,574
1615639594467,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,679,578
1615639594483,0,-1,1,1615639594042,1615639593681,1615639594041,false,628,587,150px,50px,668,585
1615639594501,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,665,589
1615639594517,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,664,597
1615639594533,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,665,600
1615639594550,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,667,605
1615639594583,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,667,606
1615639594617,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,669,608
1615639594633,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,670,609
1615639594693,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,670,610
1615639594704,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,671,610
1615639594717,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,676,615
1615639594733,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,685,621
1615639594750,0,-1,1,1615639594042,1615639594501,1615639594041,true,628,587,150px,50px,698,626
1615639594752,0,-1,1,1615639594042,1615639594501,1615639594752,true,628,587,150px,50px,698,626
1615639594752,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,328.3617861102499,372.5113440367232
1615639594768,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,338,375
1615639594784,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,370,379
1615639594801,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,371,379
1615639594816,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,373,379
1615639594850,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,374,379
1615639594894,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,374,380
1615639595034,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,372,381
1615639595068,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,373,378
1615639595084,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,385,368
1615639595101,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,486,319
1615639595118,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,576,295
1615639595134,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,721,266
1615639595151,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,807,256
1615639595168,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,864,243
1615639595185,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,867,241
1615639595202,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,863,234
1615639595218,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,856,230
1615639595235,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,846,228
1615639595252,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,844,228
1615639595268,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,836,234
1615639595285,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,827,237
1615639595302,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,806,241
1615639595319,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,790,242
1615639595335,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,771,247
1615639595351,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,769,249
1615639595369,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,769,250
1615639595419,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,768,250
1615639595435,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,763,250
1615639595451,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,757,251
1615639595469,0,-1,2,1615639594752,1615639594501,1615639594752,false,528,221,150px,50px,710,252
1615639595484,0,-1,2,1615639594752,1615639595484,1615639594752,true,528,221,150px,50px,658,248
1615639595502,0,-1,2,1615639594752,1615639595484,1615639594752,true,528,221,150px,50px,606,242
1615639595518,0,-1,2,1615639594752,1615639595484,1615639594752,true,528,221,150px,50px,560,240
1615639595535,0,-1,2,1615639594752,1615639595484,1615639594752,true,528,221,150px,50px,553,240
1615639595552,0,-1,2,1615639594752,1615639595484,1615639594752,true,528,221,150px,50px,552,240
1615639595673,0,-1,2,1615639594752,1615639595484,1615639595673,true,528,221,150px,50px,552,240
1615639595673,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,481.48857752698365,115.84980978936636
1615639595769,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,483,117
1615639595785,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,486,122
1615639595802,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,490,126
1615639595818,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,503,137
1615639595838,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,509,142
1615639595852,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,530,153
1615639595870,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,540,156
1615639595885,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,547,157
1615639595903,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,548,157
1615639595919,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,567,168
1615639595936,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,600,189
1615639595952,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,640,218
1615639595969,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,653,229
1615639595987,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,669,248
1615639596002,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,671,255
1615639596019,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,670,264
1615639596037,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,658,290
1615639596054,0,-1,3,1615639595673,1615639595484,1615639595673,false,566,353,150px,50px,647,331
1615639596069,0,-1,3,1615639595673,1615639596069,1615639595673,true,566,353,150px,50px,642,355
1615639596087,0,-1,3,1615639595673,1615639596069,1615639595673,true,566,353,150px,50px,639,383
1615639596103,0,-1,3,1615639595673,1615639596069,1615639595673,true,566,353,150px,50px,638,384
1615639596119,0,-1,3,1615639595673,1615639596069,1615639595673,true,566,353,150px,50px,638,386
1615639596153,0,-1,3,1615639595673,1615639596069,1615639595673,true,566,353,150px,50px,638,387
1615639596169,0,-1,3,1615639595673,1615639596069,1615639595673,true,566,353,150px,50px,642,387
1615639596203,0,-1,3,1615639595673,1615639596069,1615639595673,true,566,353,150px,50px,643,383
1615639596220,0,-1,3,1615639595673,1615639596069,1615639595673,true,566,353,150px,50px,643,380
1615639596237,0,-1,3,1615639595673,1615639596069,1615639595673,true,566,353,150px,50px,643,374
1615639596381,0,-1,3,1615639595673,1615639596069,1615639596381,true,566,353,150px,50px,643,374
1615639596382,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,309.4896151364098,278.92587205083953
1615639596454,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,309,280
1615639596471,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,309,287
1615639596488,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,308,291
1615639596504,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,305,301
1615639596522,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,301,314
1615639596537,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,299,321
1615639596554,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,293,336
1615639596569,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,291,343
1615639596587,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,291,354
1615639596603,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,300,355
1615639596625,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,309,353
1615639596638,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,326,350
1615639596654,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,343,351
1615639596670,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,369,362
1615639596687,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,420,403
1615639596704,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,429,415
1615639596721,0,-1,4,1615639596382,1615639596069,1615639596381,false,347,539,150px,50px,467,491
1615639596738,0,-1,4,1615639596382,1615639596738,1615639596381,true,347,539,150px,50px,474,543
