timestampLog,pid,condition_id,run_id,timestampConditionStart,timestampCollision,timestampClick,mouseIsInsideElement,targetX,targetY,targetWidth,targetHeight,cursorX,cursorY
1615643511355,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,328.5938895142489,423.5995080187496
1615643511385,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,330,424
1615643511402,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,335,426
1615643511419,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,361,436
1615643511435,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,383,444
1615643511453,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,414,457
1615643511470,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,457,480
1615643511486,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,470,488
1615643511502,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,479,492
1615643511536,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,476,493
1615643511553,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,464,494
1615643511570,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,440,501
1615643511586,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,430,508
1615643511604,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,426,511
1615643511636,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,442,486
1615643511652,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,466,458
1615643511669,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,537,382
1615643511686,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,577,336
1615643511703,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,634,266
1615643511720,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,656,237
1615643511736,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,669,213
1615643511753,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,669,208
1615643511769,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,666,206
1615643511786,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,664,206
1615643511803,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,656,211
1615643511820,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,649,215
1615643511836,1,-1,1,1615643511355,1615643510201,1615643511354,false,478,199,150px,50px,632,220
1615643511854,1,-1,1,1615643511355,1615643511854,1615643511354,true,478,199,150px,50px,618,223
1615643511869,1,-1,1,1615643511355,1615643511854,1615643511354,true,478,199,150px,50px,595,226
1615643511886,1,-1,1,1615643511355,1615643511854,1615643511354,true,478,199,150px,50px,594,226
1615643511903,1,-1,1,1615643511355,1615643511854,1615643511354,true,478,199,150px,50px,593,226
1615643511921,1,-1,1,1615643511355,1615643511854,1615643511354,true,478,199,150px,50px,593,224
1615643511936,1,-1,1,1615643511355,1615643511854,1615643511354,true,478,199,150px,50px,593,222
1615643511954,1,-1,1,1615643511355,1615643511854,1615643511354,true,478,199,150px,50px,593,220
1615643511971,1,-1,1,1615643511355,1615643511854,1615643511354,true,478,199,150px,50px,591,220
1615643511986,1,-1,1,1615643511355,1615643511854,1615643511354,true,478,199,150px,50px,585,220
1615643512004,1,-1,1,1615643511355,1615643511854,1615643511354,true,478,199,150px,50px,584,220
1615643512020,1,-1,1,1615643511355,1615643511854,1615643511354,true,478,199,150px,50px,582,220
1615643512112,1,-1,1,1615643511355,1615643511854,1615643512112,true,478,199,150px,50px,582,220
1615643512112,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,495.31101943557053,172.5146836968404
1615643512154,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,495,173
1615643512187,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,495,175
1615643512203,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,497,178
1615643512220,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,497,180
1615643512238,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,498,183
1615643512255,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,504,191
1615643512270,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,506,193
1615643512287,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,513,206
1615643512304,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,517,215
1615643512320,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,524,228
1615643512337,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,530,237
1615643512354,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,532,238
1615643512370,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,532,235
1615643512387,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,530,229
1615643512404,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,511,212
1615643512421,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,483,204
1615643512438,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,452,203
1615643512454,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,433,206
1615643512472,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,371,211
1615643512488,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,352,214
1615643512505,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,312,225
1615643512521,1,-1,2,1615643512112,1615643511854,1615643512112,false,133,220,150px,50px,287,238
1615643512539,1,-1,2,1615643512112,1615643512539,1615643512112,true,133,220,150px,50px,268,252
1615643512555,1,-1,2,1615643512112,1615643512539,1615643512112,true,133,220,150px,50px,254,260
1615643512571,1,-1,2,1615643512112,1615643512539,1615643512112,true,133,220,150px,50px,235,267
